SD_SCHUL_CODE,SCHUL_NM,subject_count,subjects
7010268,휘문고등학교,57,[보강]공통수학1|[보강]기하|[보강]미적분|[보강]사회문제 탐구|[보강]스포츠 문화|[보강]운동과 건강|[보강]진로활동|[보강]체육|경제|고전 읽기|공통국어1|공통수학1|공통영어1|과학탐구실험1|기하|동아리활동|문학|문학적 감성과 상상력|물리학Ⅰ|물리학Ⅱ|미술 감상과 비평|미술 창작|미적분|사회·문화|사회문제 탐구|생명과학Ⅰ|생명과학Ⅰ탐구1|생명과학Ⅰ탐구2|생명과학Ⅱ|생활과 과학|생활과 윤리|생활과 창의성|세계시민(고)|세계지리|수학Ⅰ|스포츠 문화|언어와 매체|여행지리|영어 독해와 작문|영어Ⅰ|운동과 건강|윤리와 사상|음악 감상과 비평|음악 연주와 창작|일본어Ⅰ|정보과학|정치와 법|지구과학Ⅰ|지구과학Ⅱ|진로활동|체육|통합과학1|통합사회1|한국사1|화학Ⅰ|화학Ⅱ|확률과 통계
7010271,경기기계공업고등학교,91,* 2D도면관리|* 2D도면작업|* 3D프린터HW설정|* 3D형상모델링검토|* 3D형상모델링작업|* CNC선반 가공 프로그래밍(Machine)|* CNC선반조작|* PLC제어 기본 모듈 프로그램 개발|* PLC제어 특수 모듈 프로그램 개발|* 가스텅스텐아크용접 가용접 작업|* 가스텅스텐아크용접 재료준비|* 고로 조업|* 공조제어설비 설치|* 기구 개발계획 수립|* 기구 디자인 파악|* 기구 설계|* 기구 설계 구상|* 기구개발|* 기본 작업(선반가공)|* 기본측정기 사용|* 동력전달요소설계|* 배선공사|* 본체가공|* 소재개발|* 소프트웨어 작성|* 솔리드와이어 맞대기 용접|* 솔리드와이어용접 비드쌓기|* 스마트설비 기구설계|* 스마트전기시스템설계|* 시퀀스 회로 제어 운영|* 안전규정 준수(CAM)|* 육안검사|* 인장시험|* 자재관리|* 재료시험편 준비|* 정밀측정|* 제선 연·원료처리 기본작업|* 제어시스템 분석|* 제어시스템 운영관리|* 제어원리 응용|* 조명공사|* 출력용데이터확정|* 통합시스템 제작|* 하드웨어 규격 결정|* 하드웨어 완성품 검증|* 항공기기체 부품 튜브가공|* 항공기기체 부품리벳작업|[보강]* 기구 개발계획 수립|[보강]* 기구 설계 구상|[보강]공통영어1|공통국어1|공통수학1|공통영어1|기계 기초 공작|기계 일반|기계 제도|기본한국어1|기초 제도|드론 기초|드론 제작|디지털 논리 회로|메이커 일반|문학|물리학Ⅰ|미술 창작|반도체 기초|산업 설비|산업 안전 보건 기초|성공적인 직업생활|수학Ⅰ|영어Ⅰ|운동과 건강|음악|일본어Ⅰ|자동화 설비|재료 일반|전기 회로|전기·전자 일반|전기・전자 측정|전자 회로|진로와 직업|진로활동|체육1|통합과학|통합과학1|통합사회|통합사회1|프로그래밍|한국사|한국어|항공기 일반
7010272,경기상업고등학교,91,* 경기영상 자료기록|* 경기영상 자료분석|* 경기자료기록|* 경기자료분석|* 고객 관계 관리|* 고객 필요정보 제공|* 급여지급|* 네일 기본관리|* 레이어 헤어커트|* 메이크업 일러스트레이션|* 문서관리|* 문서작성|* 베이스 메이크업|* 복리후생|* 블로우 드라이 스타일|* 사무행정 회계처리|* 시나리오 창작|* 시대별 메이크업|* 신체 피부미용 전면관리|* 야외 촬영|* 원랭스 헤어커트|* 웨딩 메이크업|* 응용 드라이|* 인물촬영|* 자금관리|* 전표관리|* 젤 네일|* 촬영|* 팁 위드 랩|* 패션 이미지 메이크업|* 프로그램 기획|* 피부미용 얼굴 매뉴얼테크닉|* 피부미용 피부분석|* 피부미용 필수기구 활용|* 학생선택|* 회의 운영ㆍ지원|개인·대인 운동|경찰학 기본 실습|경찰학개론|공통국어1|공통수학1|공통영어1|국방체육|군대윤리|군사영어|금융 일반|기업 자원 통합 관리|단체 운동|독도법|마케팅과 광고|문학|미디어 콘텐츠 일반|미용 안전・보건|부사관실무론|비즈니스 영어|사무 관리|사진의 이해|상업 경제|성공적인 직업생활|세무 일반|수학Ⅰ|스포츠 개론|스포츠 생활|스포츠 생활2|시나리오|연기|영어Ⅰ|영화의 이해|음악 감상과 비평|자율·자치활동|자율활동|중국어Ⅰ|진로활동|창업 일반|체육 전공 실기 기초|체육 전공 실기 심화|체육 탐구|체육1|체육과 진로 탐구|취업 실무 국어|커뮤니케이션|컴퓨터 그래픽|태권도|토익연습일반|통합과학1|통합사회|한국사1|행정 서비스 일반|헌법|형법|형사소송법
7010278,서울공업고등학교,159,* 2D도면작업|* 3D형상모델링작업|* CNC밀링(머시닝센터) 가공 프로그래밍|* CNC밀링(머시닝센터) 가공 프로그래밍(Machine)|* CNC선반조작|* CO₂용접 재료 준비|* GHS-MSDS 파악|* PLC제어 기본 모듈 프로그램 개발|* 가솔린 전자제어장치 정비|* 가스설비 설치|* 가스텅스텐아크용접 가용접 작업|* 가스텅스텐아크용접 맞대기용접|* 건축목공시공 도면파악|* 공기압 장치조립|* 과립제조|* 구조물 제작설치|* 기본측정기 사용|* 날염|* 냉동장치 제작|* 네트워크 분석|* 도면분석|* 도면해독|* 도면해독(선반가공)|* 동력설비공사|* 동력전달요소선정|* 디자인 아이디어 발상 구체화|* 디자인 아이디어 발상 표현|* 로봇 운용|* 로봇용접 준비|* 모터 제어|* 문서작성|* 반도체 장비 기구조립|* 배관공사|* 배관배선공사|* 배선공사|* 배양|* 변전설비 운영|* 본 인쇄|* 분광 분석|* 분석업무지시서 확인|* 석고제형|* 솔리드와이어 맞대기 용접|* 수전설비 운영|* 스크린 제판 작업|* 시료전처리|* 시험결과보고서 작성|* 실내건축 설계도서 작성|* 엔지니어링 모델링|* 엔지니어링모델링|* 엔진 본체 정비|* 연료전지 시스템 운영|* 원료분쇄|* 원료하소|* 위편성작업 준비|* 유압펌프 정비|* 이장주입성형|* 인쇄 색 관리|* 인쇄물 생산 계획 수립|* 인쇄물 생산 재료 준비|* 인쇄물 작업별 재단|* 일반 항목 분석|* 자동제어 대상설비 확인|* 자동차 등화장치 정비|* 자동차 전기·전자회로 분석|* 전기기기 제작준비|* 전기기기 회로부 조립|* 전기설비 안전관리|* 전열공사|* 전자부품 소프트웨어 제작|* 정보통신기기 디지털회로설계|* 제동장치 정비|* 제어시스템 점검|* 제어원리 응용|* 제직 작업지시서 작성|* 조명공사|* 주행장치 정비|* 지상현황측량|* 차체 접합|* 출력 데이터 가공|* 침염|* 클러치·수동변속기 정비|* 태양광 발전시스템 안전관리|* 태양광 발전시스템 운영|* 텍스타일디자인 발상 스케치|* 텍스타일디자인 발상 아이디어|* 토공 도면파악|* 특성확인|* 편집디자인 시안제작|* 편집디자인 인쇄감리|* 편집디자인 작업실행|* 평면 · 총형 가공|* 평면기준점측량|* 하드웨어 회로 설계|* 화학물질 보관장소 점검|* 환경유해인자 분석|* 환경유해인자 측정|* 회수|[보강]* 배관공사|[보강]* 배선공사|[보강]* 자동제어 대상설비 확인|[보강]* 제어원리 응용|[보강]전기 회로|건축 일반|공업 화학|공통국어1|공통수학1|공통영어1|국어|기계 기초 공작|기계 일반|기업과 경영|냉동 공조 일반|단위 조작|디자인 일반|디지털 논리 회로|디지털 이미지 재현|미술|봉사활동|산업 설비|색채 관리|성공적인 직업 생활|성공적인 직업생활|세라믹 원리·공정|소방전기|수학|역학|염색・가공 기초|영어|운동과 건강|음악|일본어Ⅰ|자동차 기관|자동차 섀시|자동차 전기・전자 제어|자율·자치활동|자율활동|재료 일반|전기 회로|전자 회로|정보 처리와 관리|제조 화학|조형|진로활동|체육1|출판 일반|컴퓨터 그래픽|컴퓨터 시스템 일반|토목 도면 해석과 제도|토목 일반|토질·수리|통합과학|통합사회1|패션 디자인의 기초|패션 마케팅|패션 소재|프로그래밍|한국사|항공 드론|환경 화학 기초
7010317,덕일전자공업고등학교,40,* 2D도면관리|* 2D도면작업|* 3D프린터SW설정|* 드론 영상 촬영|* 로봇 시각지능 개발|* 로봇설치|* 로봇유지관리|* 시퀀스 회로 제어 운영|* 엔지니어링 모델링|* 오픈 플랫폼 활용|* 자율주행 경로 생성(Planning)|* 자율주행 행동 판단|* 전자제품생산 구매관리|* 전자제품생산 안전관리|* 전자제품생산 자재관리|* 정보통신기기 부품선정|* 정보통신기기 사양결정|* 제어시스템 점검|공통국어1|공통수학1|공통영어1|국어|디지털 논리 회로|수학Ⅰ|수학Ⅱ|스포츠 생활|영어|음악|인공지능 일반|일본어Ⅰ|전기・전자 측정|전자 회로|진로와 직업|진로활동|체육1|통합과학|통합사회|통합사회1|프로그래밍|한국사
7010340,서울여자상업고등학교,56,* 국내 증권관리|* 금융소비자 보호|* 급여지급|* 문서작성|* 부가가치세 신고|* 사무자동화 프로그램 활용|* 수출신용장 양도|* 수출신용장 통지|* 수출입계약|* 수출입운송보험|* 입지급 거래|* 전표처리|[보강]* 국내 증권관리|[보강]* 급여지급|[보강]* 부가가치세 신고|[보강]* 전표처리|[보강]금융 일반|[보강]기업 자원 통합 관리|[보강]기업과 경영|[보강]자율활동|가정과학|공통국어1|공통수학1|공통영어1|금융 일반|금융법규|기업 자원 통합 관리|기업과 경영|무역 일반|미술|비즈니스 영어|빅데이터 엑셀|빅데이터 프로그래밍|삶과 종교|성공적인 직업생활|세무 일반|수학Ⅰ|수학Ⅱ|언어와 매체|영어Ⅰ|운동과 건강|음악|인간과 철학|자율·자치활동|자율활동|정보 처리와 관리|중국어Ⅰ|중급 회계|진로활동|체육1|커뮤니케이션|토익연습실무|통합과학|통합사회|한국사1|회계 정보 처리 시스템
7010346,수도전기공업고등학교,67,* 2D도면작업|* 계측장비 활용 유지정비|* 동력전달요소설계|* 동력제어반공사|* 반도체 장비 전장조립|* 배전가공선로공사|* 변전설비 유지보수|* 엔지니어링모델링|* 자동제어시스템 유지정비|* 전기기기 권선 작업|* 정보통신기기 펌웨어구현|* 프로그램로직제어(PLC) 기본 운영|* 하드웨어 회로 설계|* 홈 · 테이퍼 작업|[보강]공통국어1|[보강]스포츠 생활|[보강]에너지 산업 설비 실무|[보강]자율·자치활동|[보강]자율활동|[보강]전기 설비|[보강]전기설계도서실무|[보강]전자 회로|공통국어1|공통수학1|공통영어1|기계 기초 공작|기계 기초 역학|기계 일반|기초 제도|동아리활동|디지털 논리 회로|문학|물리학Ⅰ|미적분|발전 설비 실무|변전자동화설비실무|병영체험|산업 설비|세계지리|수학Ⅰ|스포츠 생활|신재생에너지기술|실용 영어|에너지 산업 설비 실무|영어Ⅰ|유비쿼터스전력선통신실무|자동화 설비|자율·자치활동|자율활동|전기 기기|전기 설비|전기 회로|전기설계도서실무|전력자동화시스템실무|전자 회로|정보 통신망 실무|진로활동|체육1|취업 실무 국어|취업컨설팅|컴퓨터 시스템 일반|통합과학1|통합사회1|프로그래밍|프로그래밍(JAVA)|한국사|화학Ⅰ
7010356,영등포공업고등학교,85,* 3D프린터SW설정|* CNC밀링(머시닝센터) 가공 매뉴얼 프로그래밍|* CNC밀링(머시닝센터) 조작|* CNC선반 가공매뉴얼 프로그래밍|* CNC선반 조작|* 가스텅스텐아크용접 맞대기용접|* 가스텅스텐아크용접 비드쌓기|* 건축 환경설비 검토|* 건축목공시공 도면파악|* 건축설계 조사 확인|* 건축재료 검토|* 공기압 제어|* 구조물 제작설치|* 기계안전시설관리|* 기계작업공정 특성 분석|* 동력제어반공사|* 디자인 구체화 모델링|* 디자인 모델링|* 모형 제작|* 배관공사|* 분석 데이터 전처리|* 사무자동화 프로그램 활용|* 산업안전관리 계획수립|* 시각디자인 리서치 분석|* 시각디자인 프로젝트 기획|* 실내건축 설계도서 작성|* 실내디자인 기획|* 실내디자인 자료 조사 분석|* 엘리베이터 부품 설치|* 유압제어|* 전기작업 안전관리|* 제품디자인 리서치 기초|* 철도전력설비 유지보수|* 피복아크용접 비드쌓기|* 피복아크용접 재료준비|* 화학물질 안전관리 실행|* 환경유해인자 노출방지 대책|* 환경유해인자 누출 시 대응|개인·대인 운동|건축 일반|공통국어1|공통수학1|공통영어1|기계 기초 공작|기초 제도|단체 운동|디자인 일반|문학|물리학Ⅰ|미술|미술 감상과 비평|미적분|발명과 메이커|비즈니스 영어|사무 관리|사회·문화|산업 안전 보건 기초|성공적인 직업생활|수학Ⅰ|수학Ⅱ|스포츠 경기 실습|스포츠 경기 체력|스포츠 생활|영상 제작 기초|영어|영어Ⅰ|음악|인공지능 기초|인공지능과 미래사회|자율·자치활동|자율활동|전기 기기|전기 회로|조형|종교와 생활|진로와 직업|체육|체육 전공 실기 기초|체육 전공 실기 심화|체육 지도법|체육1|컴퓨터 그래픽|통합과학1|통합사회1|한국사
7010365,유한공업고등학교,79,* 2D도면작업|* 3D프린터 SW 설정|* 3D형상모델링작업|* 3차원시설물모델 제작|* CNC선반조작|* PLC제어 기본 모듈 프로그램 개발|* 건축목공시공 도면파악|* 건축설계 3D 모델링|* 건축설계 도면 해석|* 공구 선정|* 공기압 제어|* 기계구동장치조립|* 기계부품조립|* 단순형상 작업|* 동력설비공사|* 동력전달요소설계|* 로봇 시스템 통합|* 로봇 하드웨어 유지보수|* 배선공사|* 스마트설비 기구설계|* 스마트설비제어설계|* 시공준비|* 시스템소프트웨어 설계|* 실내공간정보 구축|* 실내디자인 색채계획|* 실내디자인 설계도서 작성|* 엔지니어링모델링|* 작업장 유지관리(밀링가공)|* 제어 프로그램 구조설계|* 제어원리 응용|* 제어프로그램작성|* 제품 회로설계|* 치공구요소설계|* 피복아크용접 도면해독|* 피복아크용접 필릿용접|* 하드웨어 성능 구현|[보강]전기·전자 일반|건축 기초 실습|건축 도면 해석과 제도|건축 일반|공통국어1|공통수학1|공통영어1|국어|기계 기초 공작|기계 일반|기계 제도|동아리활동|디자인 일반|디지털 논리 회로|성공적인 직업생활|수학Ⅰ|스마트 설비 실무|스포츠 생활|영어Ⅰ|음악|인공지능 기초|일본어Ⅰ|자동화 설비|전기 기기|전기 설비|전기 회로|전기·전자 일반|전자 기계 이론|전자 회로|조형|진로와 직업|체육|체육1|취업 실무 국어|취업 실무 수학|토목 일반|토익연습실무|통합과학|통합과학1|통합사회1|프로그래밍|한국사1|항공기 일반
7010370,일신여자상업고등학교,67,* 디자인 구성요소 설계|* 디지털디자인 프로젝트 설계|* 만화 스토리 구성|* 만화 작품기획|* 문서작성|* 반려견 행동분석|* 부가가치세 신고|* 비주얼 아이데이션 구상|* 사무자동화 프로그램 활용|* 스마트문화앱콘텐츠 기획|* 시각디자인 리서치 분석|* 시각디자인 전략수립|* 시각디자인 프로젝트 기획|* 애완동물 목욕|* 애완동물미용 기자재관리|* 온라인 광고제작|* 외래동물 수의간호|* 응급동물 수의간호|* 입지급 거래|* 자금관리|* 전표관리|* 전표처리|* 채색|* 크리에이티브 전략 수립|* 회계정보시스템 운용|[보강]자율활동|공통국어1|공통수학1|공통영어1|국제 상무|금융 일반|기업 자원 통합 관리|기업과 경영|농업 이해|동물 자원|디자인 일반|문학|반려동물 관리|비즈니스 엑셀|비즈니스 영어|사무 관리|색채 일반|성공적인 직업생활|세무 일반|수학Ⅰ|수학Ⅱ|언어와 매체|영상 제작 기초|영어Ⅰ|운동과 건강|음악|음악 감상과 비평|자율·자치활동|자율활동|중국어Ⅰ|진로활동|체육|체육1|컴퓨터 그래픽|컴퓨터 시스템 일반|토익연습일반|통합과학1|통합사회1|한국사|한문Ⅰ|회계 원리|회계 정보 처리 시스템
7010536,선린인터넷고등학교,68,* 게임 3D 캐릭터 제작|* 게임 사전기획|* 게임 알고리즘|* 비주얼 아이데이션 적용|* 빅데이터 수집|* 사무행정 회계처리|* 사이트 구축|* 시각디자인 리서치 조사|* 애플리케이션 테스트 수행|* 앱프로그래밍|* 일러스트레이션|* 전표관리|* 크리에이티브 전략 수립|* 프로그램 기획|* 회계정보 시스템 운용|[보강]* 게임 3D 캐릭터 제작|[보강]* 게임 UI 그래픽디자인|[보강]물리학Ⅰ|[보강]웹 프로그래밍 실무|[보강]정보 보호 이론|[보강]프로그래밍|공업 일반|공통국어1|공통수학1|공통영어1|기업과 경영|네트워크 보안|데이터과학과 머신러닝|독서|동아리활동|디자인 일반|마케팅과 광고|문학|미디어 콘텐츠 일반|미적분|비즈니스기획실무|사무 관리|상업 경제|서버 구축 및 운영|성공적인 직업생활|수학Ⅰ|스마트콘텐츠실무|알고리즘|영상 제작 기초|영어Ⅰ|운동과 건강|웹 프로그래밍 실무|음악|인공지능 수학|인공지능과 미래사회|일본어Ⅰ|자료 구조|자율·자치활동|자율활동|정보 보호 이론|정보 통신|진로 영어|진로활동|체육1|컴퓨터 그래픽|컴퓨터 시스템 일반|통합과학|통합과학1|통합사회1|프로그래밍|한국사|확률과 통계|회계 원리
